time,source_ip_int,destination_ip_int,source_port,destination_port,protocol,duration,packet_count,bytes_sent,bytes_received,label,bytes_per_packet
2025-04-06 22:11:28,3232244712,167827895,27289,22,0,1.0768346908687556,31,1686,1581,1,54.38709677419355
2025-04-07 10:28:03,3232262587,167785267,2462,23,0,3.6307749697027916,64,8102,13378,0,126.59375
2025-04-07 08:32:13,3232273187,167826846,64013,993,1,2.0282488262372076,38,4846,7945,0,127.52631578947368
2025-04-07 11:04:03,3232255829,167830443,43808,80,0,4.187166671822451,7,3919,7617,0,559.8571428571429
2025-04-06 23:36:18,3232242074,167806470,39372,3389,0,0.8379961990691271,26,1453,1903,1,55.88461538461539
2025-04-07 00:26:23,3232277090,167806455,14698,993,0,3.3039836053914624,43,4311,10279,0,100.25581395348837
2025-04-07 07:52:23,3232251159,167828409,7569,110,0,4.799813782132847,55,5270,13299,0,95.81818181818181
2025-04-06 23:34:08,3232287576,167837074,52040,25305,0,37.90586606181097,375,515796,2508,1,1375.456
2025-04-07 14:40:13,3232264301,167773783,49854,110,1,4.642047997839897,25,2149,7150,0,85.96
2025-04-07 13:08:43,3232282160,167825117,64202,23,0,4.994624848613877,80,7987,7868,0,99.8375
2025-04-06 23:14:08,3232282966,167831141,30511,59656,5,6.163257570757676,68,11657,6504,1,171.4264705882353
2025-04-06 20:22:48,3232237043,167803475,22689,40058,0,46.15000590070618,117,134483,1463,1,1149.4273504273503
2025-04-07 12:33:23,3232276141,167782035,63495,53,0,4.869276567943514,94,6657,2435,0,70.81914893617021
2025-04-07 11:27:13,3232240342,167802177,46757,22,0,3.4475385936621716,45,3241,12426,0,72.02222222222223
2025-04-06 20:49:03,3232243059,167799056,33189,993,1,3.1880934150860365,59,5534,4595,0,93.79661016949153
2025-04-07 06:45:43,3232278404,167823147,22077,993,1,1.3752518310719657,7,962,9331,0,137.42857142857142
2025-04-06 22:14:23,3232285974,167793965,1286,25,0,1.2902694974220361,33,3711,13025,0,112.45454545454545
2025-04-07 15:11:33,3232261836,167780792,26030,143,0,1.3488051855762364,9,4497,1962,0,499.6666666666667
2025-04-07 16:42:23,3232244554,167801996,14957,993,0,0.3883581320270687,56,2018,9118,0,36.035714285714285
2025-04-07 09:58:33,3232287321,167783851,48740,22,0,0.5778372060056087,57,2274,10806,0,39.89473684210526
2025-04-06 23:57:48,3232237279,167796102,55425,37156,0,55.41218600955455,477,130584,2935,1,273.76100628930817
2025-04-07 10:17:53,3232268988,167773746,21519,443,0,2.1996892855940553,5,6638,13638,0,1327.6
2025-04-06 22:02:13,3232271442,167809334,43820,995,1,0.4014134827363851,54,1002,6682,0,18.555555555555557
2025-04-07 16:47:33,3232256010,167802539,49459,995,0,1.4475743010475273,35,3344,12057,0,95.54285714285714
2025-04-06 20:58:53,3232247656,167797660,36682,995,0,4.327037568835569,67,8416,2996,0,125.61194029850746
2025-04-07 12:42:33,3232268554,167811526,24014,443,0,2.213894398782954,81,2605,5806,0,32.160493827160494
2025-04-07 14:25:33,3232297018,167830172,41078,995,0,4.181528644859585,7,3114,7919,0,444.85714285714283
2025-04-07 10:27:33,3232290347,167780246,32848,443,0,4.930046697423294,25,1678,4154,0,67.12
2025-04-07 11:08:53,3232287047,167776347,20023,53,0,1.070706922014282,39,1536,8591,0,39.38461538461539
2025-04-06 22:01:58,3232255826,167781249,3270,22,0,1.6514749061955616,17,640,1805,1,37.64705882352941
2025-04-07 12:28:53,3232248135,167790342,17624,443,1,1.8311523904339835,50,2803,10333,0,56.06
2025-04-07 09:13:53,3232284758,167782926,31624,22,0,2.9678885358453146,8,5780,6115,0,722.5
2025-04-07 12:34:03,3232272287,167815667,63343,993,0,2.1475434184568196,57,210,14009,0,3.6842105263157894
2025-04-07 13:11:53,3232245388,167785682,9157,22,0,4.4521309550047246,46,7317,7206,0,159.06521739130434
2025-04-06 21:24:13,3232292154,167776412,4020,22,1,4.052614569017965,36,7251,5614,0,201.41666666666666
2025-04-07 01:40:28,3232264670,167808974,10379,27848,0,57.49560403787522,466,991923,2837,1,2128.5901287553647
2025-04-06 21:16:43,3232243807,167810023,14313,443,0,3.820878201238389,97,7708,2748,0,79.4639175257732
2025-04-07 01:29:23,3232285850,167774944,56371,110,0,2.6931844724627383,55,9555,7211,0,173.72727272727272
2025-04-07 16:44:53,3232236960,167786991,23690,443,0,4.332881583067472,25,9760,7564,0,390.4
2025-04-07 11:53:13,3232241912,167804800,30846,23,0,4.055818044870186,60,5314,5987,0,88.56666666666666
2025-04-07 01:30:48,3232285355,167787038,15334,58777,0,15.281803876073221,173,960894,3143,1,5554.300578034682
2025-04-07 08:40:03,3232260823,167793139,55690,22,0,4.592268408605573,44,6586,13141,0,149.6818181818182
2025-04-06 21:03:03,3232269375,167783883,44468,993,1,0.4504715052535929,67,2089,2704,0,31.17910447761194
2025-04-07 08:54:43,3232266385,167785439,27292,53,1,3.4408280254229116,50,7002,9956,0,140.04
2025-04-06 23:59:58,3232263802,167803139,8385,16434,0,23.5375346470407,369,248172,1511,1,672.5528455284552
2025-04-07 00:13:08,3232288682,167829899,12787,23,0,1.674613979801977,38,1812,866,1,47.68421052631579
2025-04-07 11:48:13,3232276613,167774047,26368,80,0,4.779561247089555,30,4432,1204,0,147.73333333333332
2025-04-07 07:59:53,3232296575,167803240,45379,110,0,0.6069667533300279,34,8292,4871,0,243.88235294117646
2025-04-06 23:24:28,3232268562,167801716,4765,22,0,0.6269149433625238,31,656,1895,1,21.161290322580644
2025-04-07 02:39:43,3232244965,167819781,56245,25,1,1.9420721988812983,44,1969,14922,0,44.75
2025-04-07 01:51:13,3232274155,167798274,25164,80,1,3.295839617578041,39,5884,13317,0,150.87179487179486
2025-04-06 22:03:08,3232260148,167808814,63316,80,1,0.18357892335088513,3249,77428,360,1,23.83133271775931
2025-04-06 20:28:53,3232245347,167817623,8683,443,0,4.450022130710599,43,8805,10381,0,204.7674418604651
2025-04-07 11:05:23,3232245455,167816975,7246,443,0,1.8041022936957571,23,1593,537,0,69.26086956521739
2025-04-06 22:28:13,3232280903,167774689,13898,995,0,3.8538136425563962,84,5795,6433,0,68.98809523809524
2025-04-06 21:22:18,3232265200,167830478,14894,42109,0,50.10088785892375,247,425280,3752,1,1721.7813765182186
2025-04-07 12:23:33,3232273024,167816317,16383,23,0,3.811757072803659,8,846,3439,0,105.75
2025-04-07 17:11:33,3232242828,167831935,59695,25,0,4.058078758715448,13,820,2206,0,63.07692307692308
2025-04-07 09:25:53,3232235988,167817152,36188,23,0,3.267815460630326,34,1695,13322,0,49.85294117647059
2025-04-07 04:19:23,3232251461,167800892,53391,80,0,0.8358040901562859,58,3145,12330,0,54.224137931034484
2025-04-06 22:47:28,3232266682,167826910,36738,3389,0,1.540136393258759,31,946,1798,1,30.516129032258064
2025-04-07 06:33:23,3232242148,167800039,31444,23,1,4.602480464465322,53,3771,13441,0,71.15094339622641
2025-04-07 03:15:03,3232251815,167792102,48784,995,0,3.382524607177274,44,1223,9542,0,27.795454545454547
2025-04-07 03:07:53,3232298305,167777629,59361,143,1,1.7876342939202459,85,2166,14290,0,25.48235294117647
2025-04-07 01:29:38,3232298566,167806768,49621,52319,3,1.2668950051443988,153,10136,18163,1,66.2483660130719
2025-04-06 20:52:58,3232246575,167822953,13547,12619,0,0.07586727367703452,3,66,48,1,22.0
2025-04-07 02:40:23,3232239527,167776149,32025,22,2,0.9974111611373611,54,1358,8658,0,25.14814814814815
2025-04-07 14:19:53,3232274430,167825868,31762,80,0,1.6055639833862452,52,7557,8507,0,145.32692307692307
2025-04-07 12:33:53,3232263076,167791853,41184,80,1,4.143546451807475,62,2372,9285,0,38.25806451612903
2025-04-07 17:35:43,3232251218,167816358,47605,80,0,0.9744331509157839,80,5504,11160,0,68.8
2025-04-07 14:36:53,3232260845,167775787,42332,995,1,4.373048028615857,15,5108,14893,0,340.53333333333336
2025-04-07 03:13:33,3232271534,167817607,9665,993,1,2.1895867061531664,28,695,4833,0,24.821428571428573
2025-04-06 22:18:58,3232296684,167777584,9163,80,0,0.9571725773051796,5275,82400,453,1,15.62085308056872
2025-04-07 06:27:23,3232285453,167822600,15091,25,0,1.8972331509184008,80,9691,7800,0,121.1375
2025-04-07 10:49:33,3232278006,167808142,9026,53,0,3.9455909155328452,10,1458,13979,0,145.8
2025-04-07 16:56:33,3232297329,167795326,61327,993,0,0.6807788422324452,20,6240,13330,0,312.0
2025-04-07 00:21:43,3232289524,167835909,14755,995,0,3.896743579083506,76,1768,7832,0,23.263157894736842
2025-04-07 07:58:43,3232274346,167778440,65080,53,1,3.7649973469583413,13,2900,4987,0,223.07692307692307
2025-04-07 01:20:58,3232257116,167789591,20483,80,1,0.676981734537932,5231,98820,800,1,18.891225387115274
2025-04-07 10:13:53,3232256364,167775065,20196,53,1,1.1491383218965499,13,7775,10947,0,598.0769230769231
2025-04-07 01:42:03,3232266445,167776033,41587,110,0,1.0847495028612966,46,7081,7721,0,153.93478260869566
2025-04-07 01:34:38,3232281395,167775110,6466,42349,0,0.06369202248859868,2,51,85,1,25.5
2025-04-07 10:32:13,3232290347,167782458,39696,995,1,1.1535432548559543,71,6487,12473,0,91.36619718309859
2025-04-07 16:39:43,3232243206,167823699,33777,80,1,1.2736482187111167,97,2024,6683,0,20.8659793814433
2025-04-07 05:58:13,3232237161,167792139,44261,143,0,1.141403209034705,90,3927,2819,0,43.63333333333333
2025-04-06 22:59:53,3232255932,167824062,60695,995,0,3.833728665398362,65,3955,4373,0,60.84615384615385
2025-04-07 09:07:43,3232248473,167776705,42186,110,1,1.2962574096625152,89,4915,8631,0,55.2247191011236
2025-04-07 01:53:43,3232263425,167793672,2354,80,1,1.5050758921528709,16,8178,11855,0,511.125
2025-04-06 23:04:48,3232282127,167790185,43594,55124,4,2.8405513081656744,184,10648,13772,1,57.869565217391305
2025-04-07 09:30:23,3232297757,167788307,43268,25,0,4.750185310999484,38,4616,14954,0,121.47368421052632
2025-04-07 08:23:03,3232280339,167782631,37077,993,0,1.6424467432933578,45,4574,4663,0,101.64444444444445
2025-04-07 01:32:48,3232249460,167781173,8288,3389,0,1.5203054283043702,15,1275,1855,1,85.0
2025-04-07 06:30:03,3232266654,167835515,28242,110,0,1.5641299577081045,29,5712,2732,0,196.9655172413793
2025-04-07 16:14:43,3232238027,167786005,39361,995,0,2.5954419657340937,72,7690,4185,0,106.80555555555556
2025-04-06 20:41:18,3232236689,167795881,27135,3389,0,1.3249408215456482,36,655,1602,1,18.194444444444443
2025-04-07 13:24:53,3232284413,167822766,43627,143,0,2.59580304680271,79,5005,1394,0,63.35443037974684
2025-04-06 20:57:38,3232292788,167783849,43575,27595,0,0.0922259343736762,1,88,82,1,88.0
2025-04-07 15:22:23,3232271032,167812911,42806,995,2,3.553690200145583,51,4441,1231,0,87.07843137254902
2025-04-06 21:20:08,3232250744,167803257,50992,8080,0,0.721077962033707,6138,16045,968,1,2.6140436624307593
2025-04-07 02:48:33,3232237763,167826950,31684,993,0,4.596404380975261,13,7545,5530,0,580.3846153846154
2025-04-06 23:13:53,3232279946,167785148,9091,53,0,1.474882314595426,54,8718,7960,0,161.44444444444446
2025-04-07 09:55:03,3232293796,167802709,31249,993,0,3.0480501237429896,63,610,8475,0,9.682539682539682
2025-04-06 23:48:03,3232289949,167802975,23892,23,0,1.6258155921070423,48,3493,8243,0,72.77083333333333
2025-04-07 16:13:53,3232259501,167825240,16285,995,0,4.373634523422958,78,9085,1220,0,116.47435897435898
2025-04-07 01:14:03,3232292748,167801711,12151,25,0,4.65250678289271,99,9869,7868,0,99.68686868686869
2025-04-06 23:31:13,3232242859,167800712,52545,80,0,1.0194599937172655,82,4979,11217,0,60.71951219512195
2025-04-07 08:50:33,3232272138,167786166,17537,110,0,0.6387070491377242,24,2119,11027,0,88.29166666666667
2025-04-07 01:07:58,3232297403,167798089,17454,3389,0,0.7576799322459907,31,1545,1288,1,49.83870967741935
2025-04-07 01:54:53,3232268080,167793242,29914,53,1,2.2835310509212725,38,5132,3463,0,135.05263157894737
2025-04-07 10:37:13,3232247594,167823257,25900,25,1,3.9866578676502136,71,5746,2203,0,80.92957746478874
2025-04-06 22:28:03,3232281200,167807826,17006,80,0,1.1370822937567253,41,1282,14682,0,31.26829268292683
2025-04-07 00:44:53,3232252039,167826836,15993,22,0,3.8046405169670585,82,7458,9593,0,90.95121951219512
2025-04-07 15:24:33,3232276437,167801482,59668,53,0,4.758860719349056,40,6058,7308,0,151.45
2025-04-07 04:40:03,3232296197,167833289,39028,993,0,0.9365914889424876,56,1238,184,0,22.107142857142858
2025-04-06 20:10:53,3232292868,167787568,37771,443,0,3.1885928174537477,78,3899,6541,0,49.98717948717949
2025-04-07 16:09:13,3232265230,167817755,39195,443,0,2.3132872220859912,25,3040,12065,0,121.6
2025-04-06 23:39:08,3232237760,167812689,17352,3389,0,1.3849493596192097,13,1834,1397,1,141.07692307692307
2025-04-07 14:21:43,3232262763,167775458,14317,80,1,4.727223338498217,47,7387,14273,0,157.17021276595744
2025-04-07 13:39:23,3232247057,167777577,48570,443,1,2.690514573520453,76,1703,9101,0,22.407894736842106
2025-04-07 09:45:23,3232251940,167786811,58731,995,1,2.934697855213548,39,614,2347,0,15.743589743589743
2025-04-06 23:01:48,3232267968,167775155,29387,17625,0,41.96386678233821,297,416810,4589,1,1403.4006734006734
2025-04-07 12:11:23,3232252543,167780732,26820,443,0,4.5436865547217415,21,7239,9854,0,344.7142857142857
2025-04-06 21:56:03,3232267689,167785938,14682,993,0,2.1728608903841544,74,4977,2281,0,67.25675675675676
2025-04-07 06:42:03,3232289562,167816408,50647,80,2,3.193119257391598,71,7768,13147,0,109.40845070422536
2025-04-07 00:48:43,3232255631,167806447,24372,110,0,2.5873887416781125,38,5005,13763,0,131.71052631578948
2025-04-07 07:44:03,3232250918,167790596,6659,443,0,4.434737633799911,22,9098,2987,0,413.54545454545456
2025-04-07 01:25:03,3232248358,167782505,35736,110,0,4.162156491827745,85,1299,13895,0,15.282352941176471
2025-04-07 09:56:53,3232241915,167814373,14794,110,0,4.311878203054639,11,4572,14475,0,415.6363636363636
2025-04-06 22:43:28,3232262857,167821430,1662,35176,0,47.42919880661562,449,214281,3096,1,477.2405345211581
2025-04-07 14:44:33,3232291935,167808985,55773,22,0,4.9303125619986226,97,3719,10162,0,38.34020618556701
2025-04-07 03:03:33,3232238450,167786187,18768,993,2,3.542977509276624,23,6578,6715,0,286.0
2025-04-07 06:08:43,3232264297,167815985,64538,23,0,4.6777944872844515,5,4295,6475,0,859.0
2025-04-07 06:13:03,3232263954,167819458,21871,443,0,4.014629843572992,59,5406,5018,0,91.62711864406779
2025-04-07 00:28:43,3232252398,167781097,4011,993,0,1.4006505328495822,71,2076,12882,0,29.239436619718308
2025-04-07 04:09:53,3232251045,167809315,6729,53,0,1.2697210133907206,89,3218,9601,0,36.157303370786515
2025-04-07 14:26:23,3232292452,167795486,54789,143,0,3.5416043007481304,43,6469,7347,0,150.4418604651163
2025-04-07 00:59:23,3232271598,167787376,64685,110,1,1.8117383688529,37,7791,10465,0,210.56756756756758
2025-04-06 22:45:08,3232254083,167822822,26381,80,1,0.24130702367971957,4931,90108,469,1,18.27377813830866
2025-04-07 06:23:43,3232274046,167813537,18797,23,0,1.534088595836867,52,6226,2599,0,119.73076923076923
2025-04-07 06:38:23,3232245276,167808812,59317,443,1,1.7959713827019876,16,6613,985,0,413.3125
2025-04-07 02:08:13,3232239899,167826155,2478,23,0,0.548793661546242,6,3906,310,0,651.0
2025-04-06 23:38:33,3232237156,167830828,51591,53,0,4.2441235229814405,21,3095,14628,0,147.38095238095238
2025-04-07 06:21:43,3232275654,167778172,50180,23,0,1.859371757004603,32,9173,11268,0,286.65625
2025-04-07 09:58:03,3232284591,167826309,8895,443,1,3.258667709783983,68,5517,4975,0,81.13235294117646
2025-04-06 23:36:08,3232270129,167772985,30442,23,0,0.8759915633604509,31,1993,1361,1,64.29032258064517
2025-04-07 12:53:43,3232262337,167822294,24407,22,1,2.265825588925775,74,2165,7249,0,29.256756756756758
2025-04-06 20:10:38,3232282839,167828517,1090,3389,0,1.1653330826283277,28,918,594,1,32.785714285714285
2025-04-07 03:56:43,3232258519,167818169,4792,23,0,0.8403309861914504,54,168,8222,0,3.111111111111111
2025-04-07 07:48:53,3232286345,167832073,1985,53,1,2.260592764290944,49,6287,1503,0,128.30612244897958
2025-04-07 12:23:23,3232237041,167777520,12983,993,0,3.400136787118078,31,7270,12033,0,234.51612903225808
2025-04-07 04:17:43,3232269627,167835805,34210,443,0,2.947157357590814,5,9422,417,0,1884.4
2025-04-06 22:54:23,3232261210,167821504,10050,110,0,0.8283000607019328,98,8880,4004,0,90.61224489795919
2025-04-07 04:48:33,3232278229,167832219,35532,110,0,0.26780743474042185,69,4257,5093,0,61.69565217391305
2025-04-07 15:53:43,3232269035,167802568,51848,23,0,1.9017493478368679,36,4102,1861,0,113.94444444444444
2025-04-07 07:10:33,3232291625,167835747,7731,143,0,2.62455668902836,66,3734,9379,0,56.57575757575758
2025-04-07 12:00:13,3232265759,167777132,47737,443,1,4.984671562394732,84,3275,11320,0,38.98809523809524
2025-04-07 00:07:58,3232239405,167789466,39759,80,0,0.13650599004395828,6918,13537,415,1,1.9567794160161895
2025-04-07 14:32:43,3232248194,167810160,57695,110,0,2.3295509513260426,58,9292,3920,0,160.20689655172413
2025-04-07 04:55:03,3232258920,167781627,3489,80,0,4.5291223002944685,84,3259,9481,0,38.79761904761905
2025-04-07 16:42:13,3232242278,167812459,15442,995,1,0.33832860013922983,52,5558,8826,0,106.88461538461539
2025-04-07 17:31:53,3232280975,167780056,8215,25,0,4.931719451370991,30,6565,3678,0,218.83333333333334
2025-04-07 08:54:23,3232240803,167830747,29669,22,0,2.725752834289813,17,4201,12047,0,247.11764705882354
2025-04-07 11:57:03,3232286928,167835236,31825,80,0,3.1684820820334334,95,7278,13453,0,76.61052631578947
2025-04-06 22:10:38,3232254069,167812598,44095,26529,0,16.50591575184339,453,156261,3518,1,344.94701986754967
2025-04-07 14:42:03,3232280891,167799688,14862,53,1,3.569024346126733,28,3667,9734,0,130.96428571428572
2025-04-07 11:44:13,3232267154,167807358,37474,110,1,0.9100294054335443,56,495,7135,0,8.839285714285714
2025-04-06 23:31:18,3232259971,167814438,20782,443,1,0.12995143581891283,4156,57617,299,1,13.86357074109721
2025-04-07 15:28:53,3232300320,167827753,48511,143,0,2.535091248386197,38,4495,1674,0,118.28947368421052
2025-04-06 21:08:48,3232255385,167819539,47709,23,0,0.5627132741495435,38,1764,1760,1,46.421052631578945
2025-04-06 22:20:13,3232293884,167822788,16018,993,0,4.020833496741264,5,1517,12611,0,303.4
2025-04-07 01:51:43,3232257801,167793741,50579,22,1,3.7559306658603755,8,8997,4663,0,1124.625
2025-04-07 00:45:18,3232236652,167778262,48173,443,0,0.6218619025822112,6658,70703,435,1,10.619255031541003
2025-04-06 21:26:38,3232249534,167816359,42192,25123,0,15.69241463970056,401,312885,4892,1,780.2618453865337
2025-04-07 11:27:03,3232239189,167799963,59281,23,0,4.892278476699853,39,850,7306,0,21.794871794871796
2025-04-07 14:10:13,3232253821,167806048,55410,995,1,2.6445071199099406,19,1435,9277,0,75.52631578947368
2025-04-07 18:05:13,3232244112,167785423,3694,23,0,1.6792248262352796,60,2091,7597,0,34.85
2025-04-07 00:19:48,3232268863,167791128,63150,22718,0,0.08502469512664355,1,45,53,1,45.0
2025-04-06 21:51:13,3232273886,167827542,52078,53,1,4.791470628489631,16,8233,14278,0,514.5625
2025-04-07 16:29:13,3232296183,167830771,53676,23,1,3.51591811785354,92,9253,8163,0,100.57608695652173
2025-04-07 01:32:03,3232250186,167802610,30752,995,0,3.0431521591274913,80,1802,8651,0,22.525
2025-04-07 06:53:13,3232295554,167822593,18385,53,0,4.523669078174889,64,4600,13697,0,71.875
2025-04-07 09:12:53,3232276182,167773354,18873,443,0,3.687659830395881,50,2209,4136,0,44.18
2025-04-07 11:24:23,3232290500,167824421,34675,53,1,0.5836361806570265,81,9536,14912,0,117.72839506172839
2025-04-06 20:31:48,3232240549,167831121,38511,8080,0,0.5707944619337334,3109,92609,418,1,29.787391444194274
2025-04-06 20:49:58,3232276833,167795493,36831,80,1,0.16853126555484133,3752,31283,358,1,8.337686567164178
2025-04-07 15:18:33,3232244078,167824089,5393,993,0,0.5484146624278723,94,4432,2564,0,47.148936170212764
2025-04-06 23:44:43,3232243245,167829667,31222,110,1,1.1977172803049814,49,2220,3978,0,45.30612244897959
2025-04-07 03:20:13,3232274516,167798941,48870,23,0,2.676098885292364,90,4366,502,0,48.51111111111111
2025-04-07 10:38:33,3232236422,167824315,26551,23,1,1.204093616763042,24,3908,4125,0,162.83333333333334
2025-04-07 09:05:23,3232263743,167799153,25700,23,0,3.0224713168192707,8,2208,1253,0,276.0
2025-04-07 11:20:03,3232278092,167805198,40497,23,0,2.8032809276248276,67,5061,5373,0,75.53731343283582
2025-04-07 12:15:23,3232289377,167808638,15164,53,0,2.305960402652123,55,7512,6119,0,136.5818181818182
2025-04-06 23:17:48,3232251828,167823476,49419,9245,0,53.656638903820614,244,483661,1653,1,1982.217213114754
2025-04-06 21:13:48,3232266552,167781055,12776,14425,0,0.021225340735496867,4,42,53,1,10.5
2025-04-07 15:10:43,3232294895,167773926,26548,110,2,2.1972266775002955,32,7381,2753,0,230.65625
2025-04-07 08:01:23,3232251068,167833808,27709,25,2,1.9274142900101343,86,8893,2894,0,103.40697674418605
2025-04-07 10:48:03,3232290109,167779787,25732,22,0,4.696051039144573,83,5963,2216,0,71.8433734939759
2025-04-07 10:45:53,3232255862,167795202,45351,25,0,4.102330691114406,17,4095,14807,0,240.88235294117646
2025-04-06 21:35:18,3232299052,167816331,34876,13072,0,0.06368405428728076,2,71,61,1,35.5
2025-04-06 23:19:43,3232280154,167805284,26847,22,0,4.146672377850695,87,7924,5893,0,91.08045977011494
2025-04-07 14:18:33,3232246402,167813486,40513,443,0,4.236675103899971,49,9672,9934,0,197.3877551020408
2025-04-07 04:46:03,3232298821,167797738,9545,995,0,2.0287122482225852,77,404,8929,0,5.246753246753247
2025-04-07 11:48:43,3232249112,167805315,23405,995,0,4.484932006370316,91,9294,2548,0,102.13186813186813
2025-04-07 18:22:03,3232267581,167795757,9012,993,1,4.064208747006834,58,247,796,0,4.258620689655173
2025-04-07 01:33:53,3232261557,167799865,15677,995,0,1.6532662932635664,17,8327,7081,0,489.8235294117647
2025-04-07 15:06:53,3232262505,167804918,45403,25,0,1.4690414255770277,92,8001,1703,0,86.96739130434783
2025-04-06 21:39:38,3232237607,167784557,38445,58354,4,5.41251028296897,69,13448,13094,1,194.8985507246377
2025-04-06 21:27:53,3232297400,167821049,40038,995,0,0.8895315829943784,31,2717,4383,0,87.64516129032258
2025-04-07 16:01:23,3232273406,167804149,21720,22,0,3.3581725749919253,98,141,11841,0,1.4387755102040816
2025-04-07 09:19:23,3232253513,167784207,36947,143,0,0.3153646646548699,15,2110,440,0,140.66666666666666
2025-04-07 06:29:13,3232280527,167773059,46048,53,1,2.744805915878105,52,8389,13733,0,161.32692307692307
2025-04-07 04:27:03,3232293561,167820896,57744,80,1,1.652425332749566,77,9103,916,0,118.22077922077922
2025-04-07 00:37:53,3232237173,167830798,49639,25,1,3.4722570561611303,52,813,9068,0,15.634615384615385
2025-04-07 12:41:23,3232275934,167782053,43311,993,0,1.1568262653507533,25,191,1653,0,7.64
2025-04-06 23:45:13,3232271021,167817259,12599,22,0,0.6728390167509545,64,4610,14767,0,72.03125
2025-04-07 03:59:43,3232244925,167830589,4584,23,1,0.37250843653886234,98,562,2330,0,5.73469387755102
2025-04-07 15:13:43,3232250856,167779442,64231,995,0,3.6829035418743308,69,2272,5837,0,32.927536231884055
2025-04-06 22:42:38,3232299596,167787346,50645,14784,0,0.012034027514738374,2,67,96,1,33.5
2025-04-07 02:44:53,3232277303,167799112,41480,80,1,0.7207229974652976,14,794,10972,0,56.714285714285715
2025-04-07 09:37:13,3232275596,167820255,35842,995,0,4.96768085388252,58,9896,6331,0,170.6206896551724
2025-04-07 13:55:33,3232287020,167795670,23963,443,0,3.288816803005441,98,436,9247,0,4.448979591836735
2025-04-06 23:39:38,3232251866,167775177,3802,58109,4,2.47497096186549,67,12030,6285,1,179.55223880597015
2025-04-07 14:51:03,3232246425,167780838,59448,443,1,4.951708975296857,80,5381,11941,0,67.2625
2025-04-06 21:49:53,3232260714,167815831,54178,110,0,4.393763413527161,75,1675,11334,0,22.333333333333332
2025-04-07 01:03:53,3232298409,167834017,7120,23,0,0.6631517048303603,98,7780,6643,0,79.38775510204081
2025-04-07 06:06:33,3232280415,167777655,62306,110,0,4.508806728307676,82,4389,3095,0,53.52439024390244
2025-04-07 06:04:43,3232259369,167816550,41834,143,1,1.7698077295458332,66,7046,13878,0,106.75757575757575
2025-04-07 00:43:38,3232294609,167784373,63065,25506,0,36.40517066331281,475,552439,4910,1,1163.0294736842104
2025-04-06 23:49:18,3232281736,167775395,26349,3389,0,1.454873074525155,20,779,754,1,38.95
2025-04-07 16:19:13,3232254232,167821911,63106,25,1,0.9207307527514904,25,7027,1466,0,281.08
2025-04-07 13:29:43,3232295602,167818097,14588,995,1,3.6022271791438354,85,9286,14544,0,109.24705882352941
2025-04-06 21:53:33,3232275060,167832972,57903,23,0,0.9402851630978001,34,4348,5961,0,127.88235294117646
2025-04-06 20:47:38,3232265217,167780773,43166,49877,4,7.351103388641828,89,18472,6160,1,207.5505617977528
2025-04-07 17:35:53,3232256574,167796946,23668,993,0,2.1176399064800906,90,9553,9927,0,106.14444444444445
2025-04-07 16:39:53,3232290466,167822052,15229,25,0,4.312480634620846,27,7727,10097,0,286.18518518518516
2025-04-07 00:22:33,3232264753,167800747,30626,443,2,3.6497792073954587,97,9321,7002,0,96.09278350515464
2025-04-06 21:54:53,3232283800,167785970,17043,993,1,1.6414508213098518,16,7464,2248,0,466.5
2025-04-07 00:10:23,3232267907,167811145,49556,23,0,3.513476540104067,45,6561,5387,0,145.8
2025-04-07 16:18:53,3232260611,167803049,59323,25,0,3.258685681183154,55,3869,4501,0,70.34545454545454
2025-04-07 18:00:03,3232287308,167820198,55588,25,0,1.4421116741920634,72,7166,9242,0,99.52777777777777
2025-04-06 20:11:13,3232284489,167794269,39548,80,0,3.783637838252311,99,1730,2208,0,17.474747474747474
2025-04-07 06:03:53,3232254161,167789630,11175,53,1,0.9281204507186201,57,356,645,0,6.245614035087719
2025-04-07 05:09:43,3232265442,167788902,5176,995,0,0.6127389389388717,88,6721,3998,0,76.375
2025-04-06 22:39:28,3232287383,167825373,37229,58783,5,4.740982756524652,155,11087,5980,1,71.52903225806452
2025-04-07 13:07:23,3232299429,167832590,40861,80,1,1.5084648351336436,50,1473,11250,0,29.46
2025-04-06 21:54:58,3232273640,167773267,23740,3389,0,0.9419378633949856,28,1381,1458,1,49.32142857142857
2025-04-07 01:00:33,3232273239,167834320,25286,143,1,0.6103279264331333,70,1096,6551,0,15.657142857142857
2025-04-07 13:16:03,3232283633,167804948,6710,143,0,1.5968283076719236,8,5386,6298,0,673.25
2025-04-07 03:58:53,3232251656,167785444,56910,995,0,4.997969976587465,27,3722,10764,0,137.85185185185185
2025-04-07 13:57:33,3232278544,167777598,52362,80,0,0.9209622715030148,56,544,6758,0,9.714285714285714
2025-04-07 06:37:53,3232290294,167829394,7619,22,0,4.417510840854003,66,5981,11861,0,90.62121212121212
2025-04-07 17:43:03,3232249486,167801322,63314,80,0,4.8923879331261135,98,2518,752,0,25.693877551020407
2025-04-06 21:34:18,3232295382,167786974,13571,56424,4,4.121313738619001,71,19899,19922,1,280.2676056338028
2025-04-07 15:40:53,3232243628,167808931,30795,443,0,0.25027377945094786,26,7997,13979,0,307.5769230769231
